JavaScript,Chef,4,Object-Orientation Abusers,Switch Statements,handleComplaint,"Repeated if-else chain for complaints, all leading to the same action"
JavaScript,Chef,5,Object-Orientation Abusers,Temporary Field,N/A,Fields like tempDiscountCode and tempOrderNote are only used under specific conditions
JavaScript,Chef,6,Dispensables,Dead Code,anotherUnusedMethod,Unused method with no functionality
JavaScript,Chef,7,Dispensables,Dead Code,yetAnotherUnusedMethod,Unused method with no functionality
JavaScript,Chef,8,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to bakePizza(""Cheese"")"
JavaScript,Chef,9,Couplers,Middle Man,middlemanMethod,"Method only delegates to middleMethod, which further delegates to realMethod"
JavaScript,Chef,10,Couplers,Feature Envy,accessInternalDetails,Directly accesses internal this.pizza field instead of encapsulating behavior
JavaScript,Chef,11,Change Preventers,Shotgun Surgery,"updateName, updateAddress, etc.",Multiple methods updating parts of customer info; changes require modifying all methods
JavaScript,Chef,12,Bloaters,Large Class,N/A,"Class handles pizza baking, customer info, notifications, complaints, and internal delegation logic"
JavaScript,Chef,13,Object-Orientation Abusers,Speculative Generality,orderWithUnnecessaryDetails,Overly detailed method for placing orders; could be simplified or delegated to a factory
JavaScript,Chef,14,Dispensables,Duplicate Code,handleComplaint,Repeated calls to this.cleanKitchen() for different complaints
JavaScript,Chef,15,Couplers,Message Chains,chainOfMethods,Method initiates a chain of calls (this.cleanKitchen())
JavaScript,Chef,16,Dispensables,Dead Code,refusedBequest,Empty method inherited but not used
Language,Class,Code Smell #,Category,Code Smell,Method,Type
JavaScript,Cashier,1,Bloaters,Large Class,N/A,"The `Cashier` class handles multiple responsibilities (taking orders, calming customers, promotions)."
JavaScript,Cashier,2,Bloaters,Long Method,longMethod,"The `longMethod` performs multiple tasks in a single method, making it overly complex."
JavaScript,Cashier,3,Bloaters,Primitive Obsession,updateContactInfo,Uses primitive types for customer info instead of encapsulating them in a dedicated class.
JavaScript,Cashier,4,Bloaters,Data Clumps,updateContactInfo,Groups related customer data fields that could be encapsulated in a `CustomerInfo` class.
JavaScript,Cashier,5,Dispensables,Dead Code,anotherUnusedMethod,The method is defined but never used.
JavaScript,Cashier,6,Dispensables,Dead Code,yetAnotherUnusedMethod,The method is defined but never used.
JavaScript,Cashier,7,Dispensables,Duplicate Code,duplicateMethod,Repeated calls to `this.takeOrder` with identical arguments.
JavaScript,Cashier,8,Object-Orientation Abusers,Switch Statements,handleComplaint,Uses a chain of `if-else` statements to handle complaints.
JavaScript,Cashier,9,Object-Orientation Abusers,Refused Bequest,refusedBequest,"Empty method inherited but not used, indicating a refusal of inheritance."
JavaScript,Cashier,10,Object-Orientation Abusers,Temporary Field,constructor,"Fields like `firstName`, `email` are initialized as `null` and set later, risking inconsistent states."
JavaScript,Cashier,11,Couplers,Message Chains,chainOfMethods,"Calls `this.chef.cleanKitchen()`, creating tight coupling."
JavaScript,Cashier,12,Couplers,Middle Man,middlemanMethod,Delegates through `middleMethod` to `realMethod` without adding value.
JavaScript,Cashier,13,Couplers,Inappropriate Intimacy,accessInternalDetails,Directly accesses internal state `this.chef.busy`.
JavaScript,Cashier,14,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Placeholder method with minimal implementation, likely meant for future use."
JavaScript,Cashier,15,Object-Orientation Abusers,Speculative Generality,applyDiscount,"Placeholder method with minimal implementation, likely meant for future use."
JavaScript,Cashier,16,Change Preventers,Divergent Change,updateContactInfo,"Changing customer info requires modifying multiple methods (e.g., `updateName`, `updateAddress`)."
JavaScript,Cashier,17,Dispensables,Data Class,N/A,"The class primarily holds data (e.g., `firstName`, `email`) with trivial methods."
JavaScript,Cashier,18,Bloaters,Long Parameter List,orderWithUnnecessaryDetails,"The method has 6 parameters, violating maintainability."
JavaScript,Cashier,19,Dispensables,Dead Code,orderWithUnnecessaryDetails,The method is defined but its functionality is redundant or unused.
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Shop,1,Bloaters,Large Class,N/A,"The `Shop` class handles multiple responsibilities (order handling, customer info, promotions, complaints)."
C++,Shop,2,Bloaters,Primitive Obsession,N/A,"Uses primitive types (e.g., `std::string`) for customer info instead of a dedicated `Customer` class."
C++,Shop,3,Bloaters,Data Clumps,N/A,"Groups related customer data fields (e.g., `firstName`, `email`) that could be encapsulated in a `Customer` class."
C++,Shop,4,Dispensables,Dead Code,anotherUnusedMethod,The method is declared but never defined or used.
C++,Shop,5,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Placeholder method with no implementation, likely meant for future use."
C++,Shop,6,Object-Orientation Abusers,Speculative Generality,applyDiscount,"Placeholder method with no implementation, likely meant for future use."
C++,Shop,7,Couplers,Message Chains,accessInternalDetails,"Calls `cashier->getChef()->isBusy()`, creating a deep dependency chain."
C++,Shop,8,Couplers,Inappropriate Intimacy,accessInternalDetails,"Directly accesses internal state of `cashier` and `chef`, violating encapsulation."
C++,Shop,9,Change Preventers,Divergent Change,N/A,"Changing customer info would require modifying multiple fields (`firstName`, `email`, etc.)."
C++,Shop,10,Dispensables,Data Class,N/A,"The class primarily holds data (e.g., `firstName`, `email`) with minimal behavior."
C++,Shop,11,Bloaters,Long Parameter List,orderWithUnnecessaryDetails,"The method has 6 parameters, which could be refactored into a `PizzaOrder` object."
C++,Shop,12,Dispensables,Dead Code,refusedBequest,The method is declared but never defined or used.
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Pizza,1,Bloaters,Large Class,N/A,"The `Pizza` class handles pizza attributes, customer info, promotions, and complaints, violating SRP."
C++,Pizza,2,Bloaters,Long Method,longMethod,The `longMethod` performs multiple unrelated tasks in a single method.
C++,Pizza,3,Bloaters,Primitive Obsession,updateCustomerInfo,Uses primitive types (`std::string`) for customer info instead of a dedicated `Customer` class.
C++,Pizza,4,Bloaters,Data Clumps,updateCustomerInfo,Groups customer data fields that should be encapsulated in a `Customer` class.
C++,Pizza,5,Bloaters,Long Parameter List,updateCustomerInfo,"The method has 5 parameters, which could be replaced with a `Customer` object."
C++,Pizza,6,Dispensables,Dead Code,anotherUnusedMethod,The method is declared but never used.
C++,Pizza,7,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to `setTopping(""Cheese"")` with identical arguments."
C++,Pizza,8,Object-Orientation Abusers,Switch Statements,handleComplaint,Uses a chain of `if-else` statements to handle complaints.
C++,Pizza,9,Object-Orientation Abusers,Refused Bequest,refusedBequest,"Empty method in `Pizza`, indicating subclasses may refuse the inheritance."
C++,Pizza,10,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Placeholder method with minimal implementation, likely meant for future use."
C++,Pizza,11,Couplers,Middle Man,middlemanMethod,Delegates through `middleMethod` to `realMethod` without adding value.
C++,Pizza,12,Couplers,Message Chains,chainOfMethods,"Calls `updateCustomerAddress`, creating unnecessary dependencies."
C++,Pizza,13,Couplers,Inappropriate Intimacy,accessInternalDetails,"Directly exposes internal fields (`size`, `doughType`, `topping`)."
C++,Pizza,14,Change Preventers,Divergent Change,updateCustomerInfo,"Changing customer info requires modifying multiple methods (e.g., `updateCustomerName`, `updateCustomerAddress`)."
C++,Pizza,15,Dispensables,Data Class,N/A,"The class primarily holds data (e.g., `customerFirstName`, `email`) with trivial methods."
C++,CheesePizza,16,Object-Orientation Abusers,Refused Bequest,N/A,"Inherits from `Pizza` but does not use all inherited methods (e.g., `refusedBequest`)."
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Drink,1,Bloaters,Data Clumps,N/A,"Related fields (customerFirstName, customerLastName, etc.) could be encapsulated into a Customer class"
C++,Drink,2,Bloaters,Long Method,longMethod,"Method handles ordering, preparation, notifications, and complaints in one place"
C++,Drink,3,Bloaters,Long Parameter List,orderWithUnnecessaryDetails,"Method has excessive parameters (drinkType, size, ice, lemon, discountCode)"
C++,Drink,4,Object-Orientation Abusers,Switch Statements,handleComplaint,"Repeated if-else chain for complaints, despite similar logging actions"
C++,Drink,5,Dispensables,Dead Code,anotherUnusedMethod,Unused method with no functionality
C++,Drink,6,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to orderDrink(""Water"")"
C++,Drink,7,Couplers,Middle Man,middlemanMethod,"Method only delegates to middleMethod, which further delegates to realMethod"
C++,Drink,8,Couplers,Feature Envy,accessInternalDetails,"Directly accesses internal fields (size, drinkType) instead of encapsulating behavior"
C++,Drink,9,Bloaters,Large Class,N/A,"Class handles drink preparation, customer info, promotions, discounts, and complaints"
C++,Drink,10,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Methods unrelated to core Drink functionality (e.g., promotions, discounts)"
C++,Drink,11,Object-Orientation Abusers,Refused Bequest,refusedBequest,Empty method inherited but not used
C++,Drink,12,Couplers,Message Chains,chainOfMethods,Initiates a chain of calls (this->cleanup())
C++,Drink,13,Dispensables,Lazy Class,N/A,Minimal core functionality mixed with unrelated responsibilities; could be split
C++,Drink,14,Dispensables,Dead Code,N/A,Private fields like tempDiscountCode and tempOrderNote are declared but never used
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Customer,1,Bloaters,Data Clumps,N/A,"Related fields (firstName, lastName, address, etc.) could be encapsulated into a CustomerInfo class"
C++,Customer,2,Bloaters,Long Method,longMethod,"Method handles ordering, complaints, notifications, and discounts in one place"
C++,Customer,3,Bloaters,Long Parameter List,orderWithUnnecessaryDetails,"Method has excessive parameters (pizzaType, size, crustType, toppings, etc.)"
C++,Customer,4,Object-Orientation Abusers,Switch Statements,handleComplaint,"Repeated if-else chain for complaints, despite similar logging actions"
C++,Customer,5,Dispensables,Dead Code,anotherUnusedMethod,Unused method with no functionality
C++,Customer,6,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to orderPizza(""Cheese"")"
C++,Customer,7,Couplers,Middle Man,middlemanMethod,"Method only delegates to middleMethod, which further delegates to realMethod"
C++,Customer,8,Couplers,Feature Envy,accessInternalDetails,Directly accesses internal details of PizzaShop (pizzaShop->getCashier()->hurryUpChef())
C++,Customer,9,Change Preventers,Shotgun Surgery,N/A,Multiple methods updating parts of customer info; changes require modifying all methods
C++,Customer,10,Bloaters,Large Class,N/A,"Class handles orders, complaints, notifications, discounts, and internal delegation logic"
C++,Customer,11,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Methods unrelated to core Customer responsibilities (e.g., promotions, discounts)"
C++,Customer,12,Object-Orientation Abusers,Refused Bequest,refusedBequest,Empty method inherited but not used
C++,Customer,13,Couplers,Message Chains,chainOfMethods,Initiates a chain of calls (this->accessInternalDetails())
C++,Customer,14,Dispensables,Lazy Class,N/A,Minimal core functionality mixed with unrelated responsibilities; could be split
C++,Customer,15,Dispensables,Dead Code,N/A,Private fields like tempDiscountCode and tempOrderNote are declared but never used
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Chef,1,Bloaters,Data Clumps,updateContactInfo,"Related fields (firstName, lastName, address, etc.) could be encapsulated into a Customer/Employee class"
C++,Chef,2,Bloaters,Long Method,longMethod,"Method handles baking, notifications, complaints, and internal delegation in one place"
C++,Chef,3,Bloaters,Long Parameter List,updateContactInfo,"Method has 5 parameters (firstName, lastName, address, phoneNumber, email)"
C++,Chef,4,Object-Orientation Abusers,Switch Statements,handleComplaint,"Repeated if-else chain for complaints, despite similar logging actions"
C++,Chef,5,Dispensables,Dead Code,anotherUnusedMethod,Unused method with no functionality
C++,Chef,6,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to bakePizza(""Cheese"")"
C++,Chef,7,Couplers,Middle Man,middlemanMethod,"Method only delegates to middleMethod, which further delegates to realMethod"
C++,Chef,8,Couplers,Feature Envy,accessInternalDetails,Directly accesses internal pizza->getTopping() instead of encapsulating behavior
C++,Chef,9,Change Preventers,Shotgun Surgery,"updateName, updateAddress, etc.",Multiple methods updating parts of customer info; changes require modifying all methods
C++,Chef,10,Bloaters,Large Class,N/A,"Class handles pizza baking, customer info, promotions, discounts, complaints, and delegation logic"
C++,Chef,11,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Methods unrelated to core Chef responsibilities (e.g., promotions, discounts)"
C++,Chef,12,Object-Orientation Abusers,Refused Bequest,refusedBequest,Empty method inherited but not used
C++,Chef,13,Couplers,Message Chains,chainOfMethods,Initiates a chain of calls (this->cleanKitchen())
C++,Chef,14,Dispensables,Dead Code,N/A,Private fields like tempDiscountCode and tempOrderNote are declared but never used
C++,Chef,15,Dispensables,Lazy Class,N/A,Minimal core functionality mixed with unrelated responsibilities; could be split
Language,Class,Code Smell #,Category,Code Smell,Method,Type
C++,Cashier,1,Bloaters,Large Class,N/A,"The `Cashier` class handles multiple responsibilities (order handling, promotions, complaints)."
C++,Cashier,2,Bloaters,Long Method,longMethod,The `longMethod` performs multiple unrelated tasks in a single method.
C++,Cashier,3,Bloaters,Primitive Obsession,N/A,Uses primitive types (`std::string`) for customer info instead of a dedicated `Customer` class.
C++,Cashier,4,Bloaters,Data Clumps,N/A,"Groups related customer data fields (e.g., `firstName`, `email`) that could be encapsulated in a `Customer` class."
C++,Cashier,5,Dispensables,Dead Code,anotherUnusedMethod,The method is declared but never used.
C++,Cashier,6,Dispensables,Duplicate Code,duplicateMethod,"Repeated calls to `takeOrder(""Cheese"")` with identical arguments."
C++,Cashier,7,Object-Orientation Abusers,Switch Statements,handleComplaint,Uses a chain of `if-else` statements to handle complaints.
C++,Cashier,8,Object-Orientation Abusers,Refused Bequest,refusedBequest,"Empty method in `Cashier`, indicating subclasses may refuse the inheritance."
C++,Cashier,9,Object-Orientation Abusers,Speculative Generality,notifyForPromotion,"Placeholder method with minimal implementation, likely meant for future use."
C++,Cashier,10,Couplers,Middle Man,middlemanMethod,Delegates through `middleMethod` to `realMethod` without adding value.
C++,Cashier,11,Couplers,Message Chains,chainOfMethods,"Calls `accessInternalDetails`, creating unnecessary dependencies."
C++,Cashier,12,Couplers,Inappropriate Intimacy,accessInternalDetails,"Directly accesses internal state of `chef`, violating encapsulation."
C++,Cashier,13,Change Preventers,Divergent Change,N/A,"Changing customer info would require modifying multiple fields (`firstName`, `email`, etc.)."
C++,Cashier,14,Dispensables,Data Class,N/A,"The class primarily holds data (e.g., `firstName`, `email`) with trivial methods."
C++,Cashier,15,Bloaters,Long Parameter List,orderWithUnnecessaryDetails,"The method has 6 parameters, which could be refactored into a `PizzaOrder` object."
C++,Cashier,16,Dispensables,Dead Code,refusedBequest,The method is declared but never used.
